LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP,form_lon,form_lat,final_lon,final_lat,coord_source,lon_jit,lat_jit,bio15PredRF,bio15PredSCAM,bio15PredSVM,bio15PredGBM,bio15PredMARS,bio15PredGAM,bio15PredXGB,ensembleBio15,nppPredRF,nppPredSVM,nppPredGBM,nppPredMARS,nppPredGAM,nppPredSCAM,ensembleNPP,NPP_liu,MAP_lm_PN,MAT_lm_PN
Y0224,11,1.654545455,1,0.181818182,0.090909091,0.1,1.190909091,0.536363636,0.536363636,0.545454545,0.272727273,9.401,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.38,9.421,1011.281818,1079.825554,1370.33032,1285.228882,1275.295052,1393.389369,1291.56386,1122.508057,1282.605506,2.484055259,4.419255366,5.734534019,2.659227626,5.386139366,4.972848957,2.515953779,19.22727273,4.276010099,1398.352623,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.53930555,32.98836637,75.90984082,70.16985451,58.19377827,75.23291943,61.85274705,63.0111471,75.61767578,67.39504786,1542.799182,1651.753418,1695.657761,1561.884329,1633.680014,1593.196378,1613.161847,1211.37,1354.985195,5.572154415
Y0225,8,1.375,1,0.25,0,0.125,1.375,0.25,0.625,0.375,0.375,9.401,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.38,9.421,937.25,1968.328328,2118.643589,1697.93289,2312.968816,2561.836346,2184.367707,2061.139893,2140.679613,-2.704590102,1.951048305,-7.532188809,5.910827148,-5.212443423,0.41779199,3.107446671,16.3125,-1.194925815,2614.006816,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.45911457,33.22776217,39.5830365,70.11167056,47.35461493,35.46247523,30.22502347,49.74029594,26.36794281,45.41285277,1769.130691,1560.173032,1979.462154,1417.795693,1603.613463,1421.742341,1625.319562,1104.3,1738.501092,0.377777338
Y0226,10,1.6,1,0.2,0.1,0.2,1.3,0.4,0.5,0.5,0.3,9.367,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.35,9.383,935.3,1022.601288,1168.747196,1247.727495,1034.181576,1588.502117,1279.199438,1061.163452,1223.493185,7.414791925,4.071849866,6.611759253,7.831982584,5.958833801,4.05725575,7.774925232,18.45,5.991078863,1613.352068,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.45673519,33.17667408,72.01245291,68.89960414,47.61411895,68.2767386,41.76918343,51.71876464,73.69551086,58.38181044,1394.939995,1518.091256,1299.830978,1543.586858,1492.405599,1458.225467,1451.180025,1114.11,1329.230185,4.186987194
Y0227,20,1.42,1.2,0.15,0.05,0.065,1.15,0.865,0.6,0.45,0.4,9.401,NA,NA,Dhok Pathan,227 Section,Dinga Kas,9.38,9.421,1113.47,2045.906968,1601.096906,1570.773012,1796.667829,2176.996622,1655.899536,1325.285767,1807.890145,18.54178891,0.652335884,-7.305163571,8.77474346,-1.695372681,-1.058189696,10.033741,15.6,2.985023718,2424.3036,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.38564073,32.95928209,51.32121115,70.14033569,51.54275961,50.80348575,53.44334403,55.38139189,41.87447357,55.43875469,1932.162502,1816.110012,2023.962383,1848.917633,1655.897429,1453.051499,1788.350243,1325.439,2001.678141,-0.89195928
Y0228,8,1.3,1.25,0.125,0,0.1625,1.1375,1.2875,0.4875,0.625,0.25,9.621,NA,NA,Dhok Pathan,Ratha Kas,Ratha Kas,9.578,9.664,1158.6625,1033.080243,1504.870298,1493.493575,1460.99303,1817.515262,2186.869343,881.6627808,1582.803625,-4.674146366,4.756204707,-2.381003651,-7.039366641,-2.175202299,5.602683873,-7.414055824,19.875,-0.985138396,2877.878849,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.19358493,33.09211654,60.44198501,69.95057683,30.8294956,29.72541015,22.67842184,12.34765416,50.27040863,37.66225726,1341.083201,1877.14674,1935.231043,1737.14465,2017.409478,1279.983837,1697.999825,1375.00125,2424.94011,6.726460432
Y0236,9,1.377777778,1.222222222,0,0,0.144444444,1.4,1.2,0.655555556,0.555555556,0.444444444,9.633,N 33 20.028,E 72 38.857,Dhok Pathan,Ratha Kas,Ratha Kas,9.589,9.676,915.4222222,978.558092,987.7863668,1219.298195,1385.400056,2257.73074,1614.385565,1182.457886,1407.193169,-7.024232356,-2.464710661,-13.64991791,-6.781341102,-8.743266562,-3.666408909,-5.084401608,14.33333333,-7.054979583,2602.840516,72.37276667,33.11698333,73.85841028,33.88936333,actual,73.85841028,33.88936333,64.07983923,70.01100985,39.66342246,42.4882976,32.27417053,55.08329083,58.56232452,50.60000508,969.5738639,1425.998529,1221.15749,1390.840615,1217.785154,653.4833291,1146.473164,1077.362222,1691.6069,-3.149268824
Y0239,8,1.275,1,0.25,0,0.1375,1.1375,0.4875,0.4875,0.5,0.25,9.314,NA,NA,Dhok Pathan,Gandakas Road,Malhuwala Kas,9.313,9.314,1165.8875,1696.275021,2471.910728,1796.220729,2201.190023,2253.398933,2768.1425,1767.71167,2197.856322,-4.674146366,4.756204707,-2.381003651,-7.039366641,-2.175202299,5.602683873,-7.414055824,19.875,-0.985138396,2945.865482,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.49401523,33.18788776,56.59205504,70.19883614,37.95522159,37.66244648,32.63612483,18.55967275,53.69631195,42.2673928,1786.952549,1925.742716,2081.416394,1769.686446,2159.486794,1731.026103,1909.051834,1382.60875,2517.725061,6.726460432
Y0240,5,1.6,1,0.2,0,0.2,1.6,0,0.6,0.4,0.4,9.33,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.322,9.338,683,1066.139222,1108.502294,1162.828443,1115.412982,1772.442528,1143.647758,1016.951294,1228.162205,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,1613.352068,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.46331479,33.17433841,68.01896469,68.89938278,52.90244116,76.20371792,45.84313308,67.66555779,97.07293701,63.2555329,992.6247578,1034.490711,809.0248094,914.8656193,1008.603585,966.2722614,954.3136239,801,1006.553827,-0.89195928
Y0243,13,1.4,1.153846154,0.153846154,0,0.092307692,1.115384615,0.992307692,0.692307692,0.461538462,0.384615385,9.251,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.244,9.257,1148.361538,1610.955727,1658.736805,1520.170992,1730.556441,2182.523029,1745.282862,1296.032349,1741.370976,-3.241798243,1.49283804,-8.672965971,1.907487801,-5.701326627,-0.142415728,4.296660423,16.03846154,-2.393030121,2510.766523,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.35575003,33.08362959,57.03344275,70.14032044,47.74919794,43.64178648,47.27638578,49.6950162,48.55039597,52.58935827,1733.525075,1773.306441,1981.251292,1627.623788,1698.249213,1227.524933,1673.580124,1367.653077,2129.973937,-0.1105829
Y0245,5,1.4,1.4,0,0,0.2,1.6,1,0.6,0.6,0.4,9.379,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.331,9.426,740.8,934.5157483,923.4966263,1148.172831,1272.05011,2000.368724,1497.749098,977.1812134,1296.058856,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2510.766523,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.38565106,33.04747461,61.90646146,68.89938278,32.67830811,36.94242554,25.08416377,43.03945463,47.26506042,44.75836605,749.665346,1254.32047,810.9021618,1175.199992,1109.922435,694.7516387,965.7936739,861.86,1359.237317,-0.89195928
Y0246,8,1.275,1,0.125,0,0.1375,1.3875,0.4875,0.7375,0.375,0.5,9.849,N 33 20.151,E 72 38.542,Nagri,Ratha Kas,Ratha Kas,9.825,9.873,955.6375,1398.116392,1225.683049,1514.010372,1928.419323,2039.646576,2044.34156,996.8346558,1691.702878,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,2945.865482,72.62806667,33.35673333,73.85307278,33.8914475,actual,73.85307278,33.8914475,61.45878081,70.05834942,44.88041353,43.41832817,54.21316618,44.88726422,22.28026581,53.15271705,1363.346356,1485.549856,1611.253675,1536.293218,1431.856163,818.5064021,1374.467612,1121.68375,1996.973541,-5.970905755
Y0248,5,1.42,1.02,0.16,0,0.2,1.6,0.08,0.64,0.4,0.4,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,735.02,1200.143245,1227.35282,1320.164706,1388.777362,2145.648002,1513.211163,1080.756714,1465.882883,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2424.3036,72.62806667,33.35673333,72.62806667,33.35673333,formation_centroid,72.44856377,33.41885787,58.61801118,68.89938278,43.37863466,51.3022971,40.42491122,44.80981638,40.20798492,51.23884222,927.9647832,1195.381354,1019.007965,1149.166554,1200.338191,1017.041489,1084.816723,855.774,1319.014169,-0.89195928
Y0250,8,1.2875,1.0125,0.1,0,0.1375,1.1375,0.7875,0.6375,0.5,0.375,9.721,N 33 20.188,E 72 38.748,Dhok Pathan,Ratha Kas,Ratha Kas,9.695,9.746,1162.275,1305.187381,1486.347955,1490.366191,1677.196189,2258.316954,2109.86824,1241.773682,1721.213818,-2.704590102,1.951048305,-7.532188809,5.910827148,-5.212443423,0.41779199,3.107446671,16.3125,-1.194925815,2913.312797,72.37276667,33.11698333,73.85656333,33.89207444,actual,73.85656333,33.89207444,61.97453787,70.05836135,36.77944877,41.94899582,42.74401756,27.75438377,49.95592117,46.87662419,1578.148643,1802.76366,2082.708131,1753.415548,1865.129768,1186.249064,1711.402469,1378.805,2470.897102,0.377777338
Y0251,17,1.188235294,1.117647059,0.176470588,0,0.070588235,1.117647059,0.847058824,0.647058824,0.294117647,0.529411765,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,1207.658824,2141.163006,1863.967592,1871.458636,2702.283878,1823.114893,2666.615143,1303.120605,2178.100525,-5.862673007,-7.682990251,-10.69742373,-8.587210489,-10.51715445,-7.243015521,-4.420506477,11.91176471,-8.431744574,3100.884162,72.62806667,33.35673333,72.62806667,33.35673333,formation_centroid,72.66843458,33.48119835,46.55069348,70.14032314,47.90748458,39.12444219,35.23410339,37.60246938,22.21676254,46.09325269,1963.563736,1855.738407,2132.061089,1901.159791,1940.371384,1086.366711,1813.210186,1429.731765,2921.432512,-7.464713541
Y0254,6,1.533333333,1,0.166666667,0,0.183333333,1.516666667,0.316666667,0.65,0.5,0.333333333,10.477,N 33 20.896,E 72 37.101,Nagri,Ratha Kas,Ratha Kas,10.408,10.546,772.35,1032.279448,1151.814701,1227.531969,1245.890249,1689.554486,1291.648111,1076.358276,1273.119827,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,1905.494132,72.62806667,33.35673333,73.82865583,33.90407111,actual,73.82865583,33.90407111,72.63136067,69.40178111,44.79669605,71.51141742,44.69272137,50.24790477,79.02005005,58.88031357,1067.15496,1259.205817,1117.452671,1079.441486,1178.3019,1035.830928,1122.89796,908.2616667,1201.900263,2.494005036
Y0255,6,2,1,0,0.166666667,0.166666667,1.666666667,0.333333333,0.666666667,0.666666667,0.333333333,9.353,NA,NA,Dhok Pathan,Gandakas,Gandakas,9.342,9.363,511.3333333,602.0440433,702.5558985,667.3278749,677.2819942,638.2218059,737.9749376,625.2478638,670.9010924,-0.955918356,3.41151482,2.583676871,-1.303606189,4.194892523,2.631472099,-0.992317259,17.5,1.760338628,675.4575774,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.32118659,32.96544153,74.12109187,69.74565706,59.80154532,57.69592096,73.00574394,81.42100577,62.6739006,69.29849415,669.317938,934.3974572,833.062659,897.6789021,957.0239937,822.5991689,852.3466865,609.7,518.9005966,2.494005036
Y0258,11,1.409090909,1.190909091,0.072727273,0,0.118181818,1.554545455,0.790909091,0.736363636,0.363636364,0.545454545,10.159,N 33 22.489,E 72 39.598,Nagri,Kaulial Kas,Kaulial Kas,10.123,10.195,776.4,1426.56033,831.9408192,1290.363775,1568.200634,1024.7768,1403.426104,1297.420044,1257.544744,-5.862673007,-8.098110923,-9.602192503,-8.587210489,-9.944006833,-7.59742412,-4.420506477,11.45454545,-8.281936312,2471.840653,72.62806667,33.35673333,73.87096611,33.93106361,actual,73.87096611,33.93106361,72.60263168,70.12716957,55.6376145,48.62796278,82.47544322,69.68973928,23.4660759,66.52676017,1087.557815,1175.116627,1077.16987,1205.801743,985.2342973,568.3295644,1016.534986,906.5345455,1398.501126,-8.279517789
Y0259,9,1.133333333,1,0.333333333,0,0.011111111,0.788888889,0.655555556,0.544444444,0.333333333,0.333333333,10.492,NA,NA,Nagri,Kaulial Kas,Kaulial Kas,10.444,10.539,1500.011111,2751.157734,3728.781675,2477.755336,3292.481952,3293.937256,3702.199059,2570.813721,3207.718835,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,3148.06925,72.62806667,33.35673333,72.62806667,33.35673333,formation_centroid,72.65451799,33.20297439,28.0774425,70.14037022,43.71751986,30.15019701,14.14178398,7.568638013,29.95308495,32.29932526,2363.823663,2409.001862,2513.789654,2279.54385,2738.280856,2346.247156,2441.781174,1789.563333,4302.76428,2.494005036
Y0260,15,1.413333333,1.133333333,0.266666667,0,0.073333333,1.006666667,0.726666667,0.526666667,0.4,0.333333333,9.269,N 33 21.328,E 72 40.628,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.256,9.281,1235.94,2396.242166,2290.711311,1786.994079,2227.464998,2378.729045,2198.153736,2182.604004,2213.049223,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,2453.455401,72.37276667,33.11698333,73.88841889,33.91139111,actual,73.88841889,33.91139111,41.16440534,70.14034984,52.33308294,42.24338666,37.33081618,50.98269374,34.40988922,49.03245578,2114.866932,1917.896046,2082.355985,1711.764295,2014.142302,1495.656762,1889.447054,1477.064667,2309.089811,2.494005036
Y0261,10,1.32,1,0.2,0,0.11,1.11,0.59,0.59,0.4,0.4,9.662,N 33 21.80,E 72 40.16,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.658,9.665,1176.01,1895.109033,2120.120118,1686.252898,2094.304083,2637.739903,2209.326644,1237.355103,2107.142113,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2815.566575,72.37276667,33.11698333,73.88048889,33.91938889,actual,73.88048889,33.91938889,42.14610519,70.13680925,44.93605792,35.52326623,34.24744683,42.83985603,31.3328495,44.97159024,1909.435282,1827.756352,2155.312755,1736.784468,1896.157577,1430.686127,1826.022093,1397.617,2413.932644,-0.89195928
Y0262,11,1.363636364,1.181818182,0.181818182,0,0.181818182,1,0.909090909,0.545454545,0.454545455,0.363636364,9.577,N 33 21.46,E 72 39.93,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.568,9.586,1255.909091,1291.731542,1587.174612,1461.509743,1734.728519,2273.135475,1894.582304,1104.310791,1707.143699,-3.26632651,2.430363543,-6.19885476,1.313091266,-4.634672363,1.060577053,1.636227846,16.63636364,-1.549303629,2658.805275,72.37276667,33.11698333,73.87659167,33.91362778,actual,73.87659167,33.91362778,57.15562163,69.43903357,39.17782878,38.2917779,33.23972109,34.61031232,45.5283699,45.31904921,1625.597065,1808.225236,1758.346185,1782.677261,1920.415136,1246.578101,1690.306497,1499.145455,2503.464045,0.954930347
Y0266,5,1.86,1.02,0.16,0,0.22,1.42,0.46,0.62,0.6,0.2,9.309,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.276,9.342,759.24,656.5086647,911.95415,814.1974835,784.957005,976.1365184,932.7009542,839.8700562,846.075796,-4.359163922,6.409643401,-2.486817884,-5.632356821,-4.278546376,6.956686808,-5.875989914,21.3,-0.565092466,829.5763781,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.52368008,33.00493316,72.44074053,68.8888962,51.52736957,73.52261882,57.25580395,59.19934728,81.25011444,63.80579606,997.5807217,1049.351178,971.2535238,907.2863847,1136.531837,950.5866365,1002.09838,909.748,804.8207193,9.265933669
Y0269,19,1.442105263,1.105263158,0.210526316,0.052631579,0.068421053,1.215789474,0.647368421,0.573684211,0.368421053,0.421052632,9.415,N 33 18.303,E 72 38.881,Dhok Pathan,269  Section,Ratha Kas,9.403,9.426,1051.752632,2180.504862,1817.20431,1677.472951,1813.420207,2395.486291,1754.532934,1354.302979,1939.770259,16.25860276,-0.723119537,-8.649717832,12.08489242,-2.267960697,-2.317542902,20.40376663,15,2.397525703,2325.679722,72.37276667,33.11698333,73.85881694,33.86013417,actual,73.85881694,33.86013417,57.95811322,70.14033174,55.26182374,66.88945734,43.6386687,65.72842335,76.04906464,59.93613635,2107.258389,1734.798732,1966.34341,1762.356463,1604.798331,1519.235513,1782.46514,1250.047895,1821.763587,-1.96121117
Y0270,6,1.5,1,0.166666667,0,0.166666667,1.666666667,0,0.666666667,0.333333333,0.5,9.446,N 33 18.235,E 72 38.796,Dhok Pathan,269  Section,Ratha Kas,9.419,9.473,655.8333333,1028.157235,915.6082474,1265.264493,1330.971087,1684.476464,1195.68882,1137.777222,1236.694391,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,2059.149252,72.37276667,33.11698333,73.85737667,33.85898194,actual,73.85737667,33.85898194,84.37818837,69.7456306,56.17024336,71.02716082,53.08788048,74.90387016,82.76428986,68.21882897,828.3467046,1010.188913,925.9116181,982.7946113,905.1188318,668.4031708,886.7939749,761.85,1099.587723,-5.970905755
Y0285,7,1.485714286,1.285714286,0.142857143,0,0.185714286,1.014285714,1.471428571,0.414285714,0.571428571,0.285714286,9.829,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.805,9.853,1208.614286,885.0737251,1114.185629,1255.525858,1136.348904,1618.669309,1412.853474,790.7723999,1237.109483,-2.832820299,4.259937127,-1.589710263,5.521752357,-0.672813672,4.563006481,8.169370651,18.85714286,1.541558622,2125.405171,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.4535858,33.06223144,73.74969469,69.34733625,38.75507085,70.72950846,38.17659846,37.57426655,83.15427399,54.72207921,1257.175687,1733.304079,1579.337374,1610.435109,1782.989492,1023.935726,1497.862911,1447.087143,2056.649805,4.912550976
Y0288,5,1.42,1.02,0.16,0,0.2,1,0.88,0.64,0.4,0.4,9.851,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.826,9.876,1239.62,1200.143245,1227.35282,1320.164706,1388.777362,2145.648002,1513.211163,1080.756714,1465.882883,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2424.3036,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.5180751,32.93749954,58.61801118,68.89938278,43.37863466,51.3022971,40.42491122,44.80981638,40.20798492,51.23884222,1437.231428,1671.002178,1705.780228,1709.310302,1768.999364,1017.041489,1551.560831,1481.994,2300.25425,-0.89195928
Y0307,7,1.6,1,0.142857143,0,0.157142857,1.585714286,0.271428571,0.7,0.428571429,0.428571429,9.436,NA,NA,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.364,9.508,695.0142857,802.7818355,930.1165969,1135.109509,775.4071501,1623.596717,983.5817883,794.4443359,1041.765599,-7.482986171,-1.266924186,-12.8939451,-8.011160777,-7.936221273,-2.760077848,-7.547072411,14.78571429,-6.725219225,1613.352068,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.41001734,33.26504574,84.97245811,69.88312328,54.89820166,77.48906831,61.93965819,75.81410944,89.68759155,70.83276983,799.3017117,1071.748544,809.3155066,928.2023752,927.7775067,810.8038,891.191574,815.91,1019.97055,-2.343086844
Y0309,18,1.522222222,1.111111111,0.166666667,0.055555556,0.127777778,1.227777778,0.683333333,0.55,0.444444444,0.388888889,9.401,N 33 11.769,E 72 30.420,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.38,9.421,1018.516667,1419.468579,1314.260055,1363.678575,1586.891232,1876.919675,1326.675658,1189.06543,1481.315629,20.19173755,1.272950641,-5.178822951,15.76318622,-0.735357348,-0.394980288,19.73602295,15.91666667,5.15311897,1956.429821,72.37276667,33.11698333,73.71545,33.74941917,actual,73.71545,33.74941917,77.72172964,70.10288274,51.66591258,79.56862133,53.38163217,64.81506003,90.15133667,66.20930642,1724.273235,1598.500201,1861.959,1650.91396,1482.657277,1348.785961,1611.181606,1213.156111,1597.37393,-0.327631894
Y0310,19,1.642105263,1.105263158,0.210526316,0.052631579,0.168421053,1.105263158,0.757894737,0.473684211,0.473684211,0.315789474,9.356,N 33 12.129,E 72 30.949,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.337,9.375,1086.905263,1016.237327,1249.073176,1224.907711,1014.666758,1570.779162,1282.125202,970.7233887,1226.298223,3.073718907,3.806983205,1.552104067,7.384394807,1.855023347,3.424901371,5.776754856,18,3.516187617,1445.300587,72.37276667,33.11698333,73.72441361,33.75551917,actual,73.72441361,33.75551917,76.39879795,69.71596079,53.12444708,68.09885071,50.18660959,62.99558846,77.91287994,63.42004243,1524.91103,1579.813995,1459.951406,1605.206465,1661.162578,1370.541485,1533.597826,1304.544211,1494.60157,3.385048277
Y0311,35,1.257142857,1.114285714,0.114285714,0.028571429,0.085714286,1.285714286,0.828571429,0.714285714,0.371428571,0.514285714,10.063,N 32 46.355,E 72 29.657,Nagri,Gambhir Section,Gambhir Section,10.026,10.1,1046.4,1907.269318,1332.584396,1634.951614,2122.534335,1797.150276,2163.744619,1366.634033,1826.372426,3.086607316,-7.112396636,-11.62290056,3.017448904,-7.747269995,-6.805803154,5.707053185,12.34285714,-4.53071902,2987.494935,72.62806667,33.35673333,73.70252139,33.31879306,actual,73.70252139,33.31879306,58.87525124,70.14031446,47.57492481,43.07778245,63.69248232,45.61058339,22.27659988,54.82855645,1658.0425,1676.395223,1733.437552,1814.357897,1586.116898,965.0244724,1572.22909,1233.351429,2254.205978,-6.696469537
Y0312,11,1.727272727,1,0.090909091,0.090909091,0.181818182,1.363636364,0.545454545,0.545454545,0.636363636,0.272727273,9.399,N 33 11.925,E 72 30.608,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.376,9.421,845,859.1681194,769.3631733,965.7974152,794.8221803,954.1762674,907.8063514,987.7808838,875.1889178,2.484055259,4.419255366,5.734534019,2.659227626,5.386139366,4.972848957,2.515953779,19.22727273,4.276010099,1150.477873,72.37276667,33.11698333,73.71863556,33.7520625,actual,73.71863556,33.7520625,53.74636075,69.46839054,47.44829856,53.33691231,51.78533601,58.15648918,52.16037369,55.65696456,1179.29961,1365.718934,1205.244706,1305.963782,1352.032102,1105.261782,1252.253486,1008.963636,1035.058395,5.572154415
